timestamp,room,temperature,motion,sound_level,temperature_dp,sound_level_dp
2025-04-12 01:40:48.447819,bedroom,21.09,0,58.62,22.375555814279558,61.23676710018819
2025-04-12 01:41:18.447819,living_room,21.98,0,63.09,22.30208687395451,67.43673141366759
2025-04-12 01:41:48.447819,kitchen,22.2,1,67.62,22.55134536493432,59.71354954171771
2025-04-12 01:42:18.447819,living_room,21.78,0,65.43,21.490723306532114,62.80812693051096
2025-04-12 01:42:48.447819,bedroom,21.2,1,69.17,20.025158835977006,71.60948925174628
2025-04-12 01:43:18.447819,bathroom,23.01,0,58.64,20.71365263943295,57.23391854355043
2025-04-12 01:43:48.447819,kitchen,24.79,0,50.34,25.140493848396748,55.657997776641
2025-04-12 01:44:18.447819,bathroom,20.02,1,48.07,19.979679371257365,48.0977985525331
2025-04-12 01:44:48.447819,bedroom,23.99,1,39.14,21.909152500566513,44.82945043742586
2025-04-12 01:45:18.447819,bathroom,20.61,1,51.92,20.339410728154416,58.46312785640143
2025-04-12 01:45:48.447819,living_room,25.04,0,56.15,24.304339586226558,55.856898019979404
2025-04-12 01:46:18.447819,kitchen,23.49,1,63.43,23.667525211511236,47.21453925670214
2025-04-12 01:46:48.447819,living_room,21.35,1,69.45,23.750793361411805,56.484477000761125
2025-04-12 01:47:18.447819,bedroom,23.4,1,40.41,24.968781281654927,45.30602770696458
2025-04-12 01:47:48.447819,living_room,23.33,1,32.45,21.813766215989563,35.24008359988423
2025-04-12 01:48:18.447819,bathroom,23.6,1,63.42,23.04150702732958,60.708732366243815
2025-04-12 01:48:48.447819,bathroom,22.22,0,65.98,22.63222549650346,66.26532048130207
2025-04-12 01:49:18.447819,living_room,20.39,1,51.9,19.91955154710237,49.46435717790629
2025-04-12 01:49:48.447819,kitchen,19.79,0,54.47,19.45654098690084,58.15031093165968
2025-04-12 01:50:18.447819,kitchen,18.12,0,36.79,18.487421467689956,30.30660800558675
2025-04-12 01:50:48.447819,living_room,24.66,1,64.12,24.409035600407442,62.779924983447785
2025-04-12 01:51:18.447819,bathroom,20.34,0,56.49,19.512766216887254,48.132860945411224
2025-04-12 01:51:48.447819,kitchen,22.43,1,65.95,22.43238690048978,68.91783028867391
2025-04-12 01:52:18.447819,kitchen,21.49,0,31.09,21.27989384674961,34.14114526996652
2025-04-12 01:52:48.447819,living_room,22.12,0,66.05,21.068891659403484,68.59975097414384
2025-04-12 01:53:18.447819,bedroom,22.22,0,32.87,22.762931880342325,24.476833134146776
2025-04-12 01:53:48.447819,bedroom,22.9,1,47.8,23.330143311718892,52.253484129611884
2025-04-12 01:54:18.447819,kitchen,23.07,0,59.04,22.337959441788566,75.79824846713306
2025-04-12 01:54:48.447819,bedroom,19.44,0,31.32,19.36282945589993,35.155415025492296
2025-04-12 01:55:18.447819,living_room,23.27,0,66.79,22.646366595998224,64.20553837058165
2025-04-12 01:55:48.447819,bathroom,16.8,1,52.71,19.94668500119459,52.99639599505146
2025-04-12 01:56:18.447819,bathroom,24.85,1,55.9,25.080232741859753,55.76667092885182
2025-04-12 01:56:48.447819,living_room,21.72,1,37.81,21.364061742496062,35.18631147771701
2025-04-12 01:57:18.447819,kitchen,17.92,0,41.98,17.22203798456078,37.351950763902536
2025-04-12 01:57:48.447819,living_room,18.55,0,51.21,16.924195115691777,49.16318792797378
2025-04-12 01:58:18.447819,kitchen,23.23,0,51.89,21.458723641443388,56.415861996177
2025-04-12 01:58:48.447819,bedroom,22.37,1,53.73,22.273556616239023,49.08701041920122
2025-04-12 01:59:18.447819,living_room,21.32,1,68.84,22.431736858898002,76.44206791597813
2025-04-12 01:59:48.447819,bedroom,19.52,1,42.38,19.096717240924654,54.57021776835585
2025-04-12 02:00:18.447819,living_room,22.38,1,42.43,21.878055415214803,38.176650849633596
2025-04-12 02:00:48.447819,kitchen,20.64,1,43.8,20.99868019457468,43.7784704500552
2025-04-12 02:01:18.447819,bedroom,24.14,1,51.47,25.622890471996314,48.982039549968356
2025-04-12 02:01:48.447819,bathroom,20.32,0,52.13,21.069659782585187,51.02194910992382
2025-04-12 02:02:18.447819,living_room,20.37,1,48.11,20.76807161767737,44.94956944358436
2025-04-12 02:02:48.447819,bathroom,21.58,0,60.86,27.015593098578336,69.68472067962215
2025-04-12 02:03:18.447819,bedroom,20.82,0,34.85,23.27489564369735,34.11515176038318
2025-04-12 02:03:48.447819,living_room,24.88,1,68.35,25.120542412874094,69.72311710964036
2025-04-12 02:04:18.447819,living_room,21.7,0,32.98,24.388716578777696,40.865869997238995
2025-04-12 02:04:48.447819,bathroom,20.79,1,54.52,19.47299893243683,51.904720477569334
2025-04-12 02:05:18.447819,bedroom,24.02,0,40.31,22.434869468558222,42.73800010220809
2025-04-12 02:05:48.447819,bedroom,20.44,1,53.17,20.353356818102,53.43917191620668
2025-04-12 02:06:18.447819,bedroom,21.27,1,43.42,21.035748386713927,37.231110868890035
2025-04-12 02:06:48.447819,bedroom,22.63,0,48.4,22.68398481320473,45.50780029003231
2025-04-12 02:07:18.447819,bedroom,20.55,1,53.41,18.55881502757658,52.52215044510893
2025-04-12 02:07:48.447819,living_room,21.31,0,43.6,22.716918204767612,46.94859249220089
2025-04-12 02:08:18.447819,kitchen,19.55,0,35.12,20.589801744615134,33.180114042183824
2025-04-12 02:08:48.447819,bathroom,24.07,0,44.07,25.113805617772925,46.04999712545443
2025-04-12 02:09:18.447819,living_room,21.04,0,33.76,21.680550763347206,49.4411740486954
2025-04-12 02:09:48.447819,bathroom,20.85,1,32.5,20.90944501223313,34.22967236906545
2025-04-12 02:10:18.447819,bathroom,24.28,0,43.25,26.091319307686547,38.786018364581466
2025-04-12 02:10:48.447819,bedroom,22.41,0,69.9,22.54657294860061,88.15746105666756
2025-04-12 02:11:18.447819,bedroom,21.52,1,42.13,21.952425456040555,51.872872641853746
2025-04-12 02:11:48.447819,bedroom,17.38,0,44.83,18.026097611752608,44.77995227132868
2025-04-12 02:12:18.447819,bedroom,20.86,1,32.3,20.55999854684233,38.70097729811171
2025-04-12 02:12:48.447819,living_room,21.21,1,47.67,20.17821684722139,51.40468818072713
2025-04-12 02:13:18.447819,kitchen,19.41,0,34.63,18.93562635264183,36.300578401620825
2025-04-12 02:13:48.447819,kitchen,21.49,0,45.46,21.56315449788684,55.10755860123256
2025-04-12 02:14:18.447819,bathroom,21.71,1,45.1,20.492899810105282,43.51248456348257
2025-04-12 02:14:48.447819,bedroom,22.88,1,56.95,19.14820109676241,61.680988049540204
2025-04-12 02:15:18.447819,living_room,19.57,1,50.23,20.643898616922264,48.626882756695494
2025-04-12 02:15:48.447819,kitchen,21.5,0,56.92,21.021470776026625,55.86779532011841
2025-04-12 02:16:18.447819,bathroom,21.23,1,45.05,23.729992418144825,49.04907195769556
2025-04-12 02:16:48.447819,living_room,23.34,0,32.95,23.1344374501253,29.602639511045368
2025-04-12 02:17:18.447819,living_room,20.22,1,54.64,20.05691160018817,57.5335735586581
2025-04-12 02:17:48.447819,bathroom,21.75,0,53.47,23.554497410948297,54.61643688151171
2025-04-12 02:18:18.447819,kitchen,21.35,1,48.76,21.966800252858317,51.46836839839604
2025-04-12 02:18:48.447819,bedroom,22.27,1,33.79,20.317921666087695,37.211781154644974
2025-04-12 02:19:18.447819,living_room,21.5,1,47.47,21.896070966114394,44.17144938635235
2025-04-12 02:19:48.447819,bathroom,21.46,1,64.29,21.48436990217769,61.354471600991126
2025-04-12 02:20:18.447819,living_room,22.43,0,37.99,22.266584545627907,35.78286038997066
2025-04-12 02:20:48.447819,kitchen,24.13,0,59.25,23.018199672614294,65.1702731684667
2025-04-12 02:21:18.447819,bathroom,21.93,0,44.16,21.516408436960514,30.079163444516183
2025-04-12 02:21:48.447819,bathroom,19.2,1,69.24,21.416877414963718,51.6696076747639
2025-04-12 02:22:18.447819,kitchen,20.67,1,50.65,20.31983334375165,59.712120131902644
2025-04-12 02:22:48.447819,bedroom,18.17,0,60.01,20.083519902968337,59.91648569204439
2025-04-12 02:23:18.447819,kitchen,20.34,0,59.22,17.864044971687953,73.82194545830431
2025-04-12 02:23:48.447819,bedroom,20.52,0,46.53,20.334173680306645,46.964378431096215
2025-04-12 02:24:18.447819,living_room,22.87,1,37.7,23.215496984806165,44.356479527052336
2025-04-12 02:24:48.447819,bathroom,23.5,1,37.87,23.395445407707175,36.61574276897041
2025-04-12 02:25:18.447819,living_room,28.16,0,61.72,27.10486025864066,50.542039946156684
2025-04-12 02:25:48.447819,bedroom,18.32,0,68.69,18.5406473762911,67.29511421033212
2025-04-12 02:26:18.447819,bedroom,18.49,1,48.78,18.87842478436986,48.101243077305945
2025-04-12 02:26:48.447819,kitchen,23.24,0,57.2,25.159058487757616,57.27174649726019
2025-04-12 02:27:18.447819,bedroom,20.64,0,47.87,20.967620358102653,44.969355526017694
2025-04-12 02:27:48.447819,kitchen,18.4,1,40.5,18.83951909343014,39.77580928895116
2025-04-12 02:28:18.447819,bathroom,20.57,1,46.0,20.125189208394545,41.12300005693292
2025-04-12 02:28:48.447819,kitchen,24.03,0,57.63,25.024806777189145,56.5597377229057
2025-04-12 02:29:18.447819,bedroom,21.69,0,62.44,22.81742282244151,62.248880018086524
2025-04-12 02:29:48.447819,kitchen,21.21,0,54.89,21.30123523433754,55.998273517487874
2025-04-12 02:30:18.447819,bathroom,23.26,1,55.38,23.570379401753925,53.63854226555113
2025-04-12 02:30:48.447819,bathroom,23.39,0,58.85,23.59493456958034,46.94688526960979
2025-04-12 02:31:18.447819,kitchen,22.85,1,37.94,21.226903055472082,37.0746141561081
2025-04-12 02:31:48.447819,bathroom,18.86,1,38.44,18.230214084278096,37.357796160055145
2025-04-12 02:32:18.447819,kitchen,23.02,0,67.87,25.01469715082014,66.28304885814333
2025-04-12 02:32:48.447819,living_room,19.41,1,37.84,19.513938158548395,36.96270469993539
2025-04-12 02:33:18.447819,bedroom,19.15,0,60.05,18.268256478982924,65.82083887060908
2025-04-12 02:33:48.447819,kitchen,23.18,0,43.11,23.108358182727645,45.53946733592304
2025-04-12 02:34:18.447819,bedroom,20.79,1,40.65,18.533542937611987,42.56556261748002
2025-04-12 02:34:48.447819,living_room,22.85,1,66.78,23.585655752486858,66.70941029212548
2025-04-12 02:35:18.447819,bedroom,23.8,0,55.86,24.01018064631834,45.602825879343214
2025-04-12 02:35:48.447819,kitchen,20.91,1,41.55,20.47865286043484,39.844984187618124
2025-04-12 02:36:18.447819,kitchen,21.88,1,33.18,21.48442471160131,39.7116777669289
2025-04-12 02:36:48.447819,living_room,22.25,1,53.57,21.81893052075361,59.531774622865356
2025-04-12 02:37:18.447819,kitchen,19.75,0,40.97,20.095031726390147,39.04951062353072
2025-04-12 02:37:48.447819,bedroom,20.49,1,37.29,22.41897524218376,21.17363290316383
2025-04-12 02:38:18.447819,kitchen,24.64,0,45.48,26.81899974449776,52.10076327502357
2025-04-12 02:38:48.447819,kitchen,22.72,1,58.28,20.823217976221713,57.65937087481609
2025-04-12 02:39:18.447819,bathroom,23.22,0,52.03,21.65681408346227,52.58553756807066
2025-04-12 02:39:48.447819,bathroom,23.77,1,63.31,22.74185815720749,64.28160922721042
2025-04-12 02:40:18.447819,bathroom,25.45,1,58.44,26.421257207178478,58.37876607209094
2025-04-12 02:40:48.447819,bathroom,21.72,1,50.93,22.0810356859447,43.11538448712005
2025-04-12 02:41:18.447819,bedroom,21.8,0,31.22,21.01207169685395,28.712915290393568
2025-04-12 02:41:48.447819,bathroom,20.42,0,41.5,21.712713572323697,41.86619879907193
2025-04-12 02:42:18.447819,bathroom,21.05,0,42.93,22.895269475343863,25.46364121423854
2025-04-12 02:42:48.447819,bedroom,24.44,1,59.16,25.359205798569658,59.22809717676502
2025-04-12 02:43:18.447819,bedroom,23.33,1,47.79,23.039732412470027,43.68435992627244
2025-04-12 02:43:48.447819,bathroom,24.48,0,43.41,26.09938773272966,37.46511045790447
2025-04-12 02:44:18.447819,living_room,22.46,0,46.81,22.36076320845668,36.64289897067344
2025-04-12 02:44:48.447819,bathroom,25.98,0,39.59,25.504171165173386,26.777629766509147
2025-04-12 02:45:18.447819,living_room,21.41,1,35.18,20.991251367355993,30.343971124119893
2025-04-12 02:45:48.447819,bathroom,24.4,1,44.67,24.587934272781776,39.88858786990765
2025-04-12 02:46:18.447819,living_room,20.94,1,44.33,22.01579768242218,45.497011435624934
2025-04-12 02:46:48.447819,bathroom,24.54,1,62.39,23.51630998376818,48.13048165171738
2025-04-12 02:47:18.447819,living_room,20.26,1,49.01,22.230739693870152,56.57909089012657
2025-04-12 02:47:48.447819,bedroom,23.11,0,67.11,23.250404041893113,68.91615459199978
2025-04-12 02:48:18.447819,living_room,19.63,1,35.59,17.809227155978597,29.18619936163898
2025-04-12 02:48:48.447819,bathroom,21.41,1,67.27,21.97764560042896,65.70102992267525
2025-04-12 02:49:18.447819,bathroom,25.26,0,54.93,25.626145914637796,56.581515799845064
2025-04-12 02:49:48.447819,bathroom,22.73,1,38.46,21.301825667750983,36.56590686482944
2025-04-12 02:50:18.447819,living_room,20.95,0,51.27,17.19181351240506,44.81279414794691
2025-04-12 02:50:48.447819,kitchen,24.59,1,41.24,24.299682946937082,42.604594017666045
2025-04-12 02:51:18.447819,living_room,23.03,1,31.45,24.48302784845751,28.397535504879936
2025-04-12 02:51:48.447819,bedroom,21.3,1,40.54,22.850633649377237,35.338801151213175
2025-04-12 02:52:18.447819,kitchen,20.44,0,32.33,19.81665301998897,33.87701488983271
2025-04-12 02:52:48.447819,bedroom,21.8,0,45.47,19.464962700609142,41.53007989538961
2025-04-12 02:53:18.447819,kitchen,24.99,1,66.89,26.344322602727708,64.99538164953927
2025-04-12 02:53:48.447819,bathroom,26.73,1,67.19,28.592142646439978,64.2329342424156
2025-04-12 02:54:18.447819,bedroom,21.99,0,53.81,23.8991834993929,46.73003116131796
2025-04-12 02:54:48.447819,bedroom,19.62,0,58.52,19.52761285281965,60.53726414205561
2025-04-12 02:55:18.447819,living_room,22.53,1,38.84,24.236635949492577,39.999336868042114
2025-04-12 02:55:48.447819,kitchen,23.11,0,47.83,23.380987468072313,38.94050933612246
2025-04-12 02:56:18.447819,bedroom,22.67,1,40.62,18.758346159162215,40.86207388554288
2025-04-12 02:56:48.447819,living_room,21.82,0,31.89,23.46943846241432,34.82421915575674
2025-04-12 02:57:18.447819,living_room,20.85,0,38.87,21.50436887144911,42.15027520619197
2025-04-12 02:57:48.447819,kitchen,21.24,1,69.01,21.28161271384494,68.80901314180024
2025-04-12 02:58:18.447819,bathroom,20.59,0,68.18,20.575434574614025,78.85343761170554
2025-04-12 02:58:48.447819,living_room,23.65,1,44.89,25.21798614815721,47.465227276095966
2025-04-12 02:59:18.447819,bedroom,18.67,0,60.18,20.10205798390911,51.25722360912337
2025-04-12 02:59:48.447819,bathroom,18.9,1,36.89,18.826953167897702,37.75664111022481
2025-04-12 03:00:18.447819,bathroom,22.22,0,36.23,20.623594235695393,37.794575905114186
2025-04-12 03:00:48.447819,kitchen,22.12,0,63.23,23.221057838707264,76.07444772968913
2025-04-12 03:01:18.447819,living_room,28.28,1,30.18,28.856133259114937,34.62527244323061
2025-04-12 03:01:48.447819,bedroom,21.13,0,60.44,21.49928403319919,52.815239066671026
2025-04-12 03:02:18.447819,bedroom,21.58,1,55.98,22.81863892250876,52.789634439845344
2025-04-12 03:02:48.447819,bedroom,22.65,1,56.46,24.67989586713239,59.16217346814706
2025-04-12 03:03:18.447819,bathroom,21.22,1,34.18,20.584723162259174,31.12403958884774
2025-04-12 03:03:48.447819,bathroom,23.77,1,41.0,21.70555102026846,42.88083623424327
2025-04-12 03:04:18.447819,bedroom,20.18,0,58.78,19.290724656482904,61.6337739524897
2025-04-12 03:04:48.447819,bedroom,19.7,1,32.59,20.167097688488166,27.829196318000605
2025-04-12 03:05:18.447819,bedroom,24.28,1,33.66,24.364124507175557,45.95286739772773
2025-04-12 03:05:48.447819,bedroom,21.77,1,63.77,22.11225133873628,62.009023872461185
2025-04-12 03:06:18.447819,kitchen,22.78,0,53.77,22.89002839741794,84.7446313445861
2025-04-12 03:06:48.447819,living_room,24.15,0,67.8,23.50411641381488,68.07648216356117
2025-04-12 03:07:18.447819,bedroom,21.39,1,48.23,18.936098880095223,12.890508292139593
2025-04-12 03:07:48.447819,bedroom,22.38,1,60.82,23.9895647920523,59.38036201160339
2025-04-12 03:08:18.447819,kitchen,21.43,0,30.9,21.506171245268813,27.299155724627642
2025-04-12 03:08:48.447819,bedroom,22.02,0,36.26,21.801353897880876,31.38679420756295
2025-04-12 03:09:18.447819,kitchen,22.95,0,59.09,25.32246394911415,59.59110885625954
2025-04-12 03:09:48.447819,living_room,19.37,1,66.63,19.166516681982003,58.888863188216554
2025-04-12 03:10:18.447819,bedroom,21.32,1,57.98,21.877766629961975,68.07344635014708
2025-04-12 03:10:48.447819,bedroom,18.88,0,37.92,18.84918481732904,38.836643521632254
2025-04-12 03:11:18.447819,kitchen,20.37,1,31.58,18.0593783667587,11.772351886890913
2025-04-12 03:11:48.447819,bedroom,25.05,0,63.0,18.295911016366897,63.10281091702795
2025-04-12 03:12:18.447819,living_room,23.77,0,65.46,22.263837505345865,68.19886334275056
2025-04-12 03:12:48.447819,bedroom,24.5,0,65.06,25.095942416096207,61.0711164918005
2025-04-12 03:13:18.447819,bedroom,22.05,1,57.51,21.962090428906823,58.792308856240226
2025-04-12 03:13:48.447819,kitchen,22.32,0,43.49,24.262635114123732,42.38852748745902
2025-04-12 03:14:18.447819,bathroom,23.2,1,36.28,26.07094490870014,36.386900646556896
2025-04-12 03:14:48.447819,living_room,22.41,0,35.2,23.096390696145562,34.83712303875501
2025-04-12 03:15:18.447819,living_room,23.49,0,33.05,23.06188203699973,34.728484789045474
2025-04-12 03:15:48.447819,kitchen,22.34,1,55.07,21.41661235518048,50.36620409126099
2025-04-12 03:16:18.447819,living_room,22.17,1,52.16,23.271848917886864,49.62947240508855
2025-04-12 03:16:48.447819,bedroom,22.61,0,69.95,24.181537815696547,69.05089923962923
2025-04-12 03:17:18.447819,bedroom,18.98,1,68.36,19.68074859243695,67.39338881780455
2025-04-12 03:17:48.447819,bedroom,19.81,0,51.59,20.237890444958417,53.18844074447687
2025-04-12 03:18:18.447819,bathroom,20.84,0,59.21,20.632414275094753,60.231852945837055
2025-04-12 03:18:48.447819,kitchen,24.88,0,47.93,25.381827543475303,50.25312353783047
2025-04-12 03:19:18.447819,bathroom,25.0,1,43.62,24.763964652355675,42.94058087896864
2025-04-12 03:19:48.447819,bedroom,21.66,1,59.02,21.013349663031377,60.44176210956368
2025-04-12 03:20:18.447819,living_room,22.57,0,39.75,22.227882174161675,34.982662043021605
2025-04-12 03:20:48.447819,bedroom,24.14,0,49.44,24.04568956848808,50.726465445654405
2025-04-12 03:21:18.447819,living_room,21.33,1,62.0,21.731929759493525,53.55406752668492
2025-04-12 03:21:48.447819,kitchen,24.97,0,48.07,25.24747307319783,49.386791920340066
2025-04-12 03:22:18.447819,kitchen,22.46,1,61.98,20.254492406756064,61.14978683525235
2025-04-12 03:22:48.447819,bathroom,22.52,0,59.4,22.34365956532638,64.29338989957377
2025-04-12 03:23:18.447819,bedroom,24.17,1,31.03,23.151551081434608,32.294435019460884
2025-04-12 03:23:48.447819,kitchen,23.33,1,39.05,23.32170866200206,41.31770276083161
2025-04-12 03:24:18.447819,bedroom,23.54,1,32.4,23.454692583007162,24.971390266708525
2025-04-12 03:24:48.447819,kitchen,21.49,0,40.49,22.308223306916865,44.87307088971963
2025-04-12 03:25:18.447819,bedroom,20.87,1,58.59,19.992412939141015,65.59442060071962
2025-04-12 03:25:48.447819,bedroom,21.25,1,39.29,20.293789143591315,28.75886717697636
2025-04-12 03:26:18.447819,kitchen,20.16,1,69.0,21.013595864836457,63.5934469944916
2025-04-12 03:26:48.447819,bathroom,22.66,1,58.55,20.02549338313706,55.58050357782369
2025-04-12 03:27:18.447819,living_room,21.75,1,48.47,20.192514731523232,45.09683135998048
2025-04-12 03:27:48.447819,kitchen,22.48,0,40.73,21.93087654591647,39.1232771024978
2025-04-12 03:28:18.447819,kitchen,24.84,1,55.21,24.422045861167405,54.08330814187434
2025-04-12 03:28:48.447819,bathroom,20.35,0,59.14,18.644958753451434,57.136979186125245
2025-04-12 03:29:18.447819,bathroom,22.42,0,30.35,22.470039552623046,26.967030629280814
2025-04-12 03:29:48.447819,bedroom,25.7,1,34.13,25.742576736691507,34.99486305224883
2025-04-12 03:30:18.447819,bedroom,22.68,1,54.13,21.920901225725412,67.19854984031039
2025-04-12 03:30:48.447819,bedroom,22.83,1,62.24,21.279655903720187,69.35457300231707
2025-04-12 03:31:18.447819,bathroom,22.67,0,52.31,23.072703077789626,56.01352545228846
2025-04-12 03:31:48.447819,bathroom,21.16,0,69.1,21.0110883459443,56.85180015188125
2025-04-12 03:32:18.447819,bathroom,22.57,1,44.22,23.831847952115996,48.40630880039424
2025-04-12 03:32:48.447819,bedroom,20.92,0,45.02,23.81968905339207,58.15395584653925
2025-04-12 03:33:18.447819,bathroom,21.01,0,58.26,21.137678864939716,60.76218524215813
2025-04-12 03:33:48.447819,kitchen,17.65,1,38.2,20.066331119619072,36.6575258251102
2025-04-12 03:34:18.447819,living_room,21.91,1,46.33,26.246898362402696,55.864107886592755
2025-04-12 03:34:48.447819,living_room,20.95,0,54.86,21.074684317661884,48.434125188674855
2025-04-12 03:35:18.447819,kitchen,20.11,1,69.49,20.76403137939851,69.19713884186832
2025-04-12 03:35:48.447819,kitchen,24.23,1,33.82,24.79068059393702,29.107426656893384
2025-04-12 03:36:18.447819,living_room,22.16,0,61.12,23.544204188950467,64.08937221486924
2025-04-12 03:36:48.447819,kitchen,18.93,0,45.69,17.22143135707013,40.50749825414544
2025-04-12 03:37:18.447819,bathroom,24.08,1,53.47,21.921608952029032,43.85858134373763
2025-04-12 03:37:48.447819,kitchen,23.33,1,61.95,24.861237636316012,61.433829998628966
2025-04-12 03:38:18.447819,bathroom,23.07,1,43.3,23.394905526083278,57.676420826834246
2025-04-12 03:38:48.447819,bedroom,20.08,1,44.93,20.28557892226042,44.542133849126806
2025-04-12 03:39:18.447819,bedroom,24.26,1,61.86,27.397394390651613,63.80492031131536
2025-04-12 03:39:48.447819,bedroom,21.3,0,56.39,22.54242062653283,50.79006956820176
2025-04-12 03:40:18.447819,kitchen,19.5,0,35.01,19.276924905150995,30.071183800886125
2025-04-12 03:40:48.447819,bedroom,22.22,0,63.1,22.098467883100103,68.7047989411558
2025-04-12 03:41:18.447819,living_room,21.84,1,36.24,21.01416458741186,34.14623933663017
2025-04-12 03:41:48.447819,kitchen,21.94,1,55.96,22.334363529057743,65.76460420725459
2025-04-12 03:42:18.447819,living_room,20.35,1,61.84,22.107393251315926,69.64534302591164
2025-04-12 03:42:48.447819,living_room,21.43,1,59.49,19.131317844024256,59.36110958437627
2025-04-12 03:43:18.447819,bathroom,21.22,1,40.8,21.041442061245103,38.16305996720945
2025-04-12 03:43:48.447819,bathroom,21.6,1,39.16,22.087155573712195,37.192130855891456
2025-04-12 03:44:18.447819,bathroom,23.94,1,32.21,24.311894997500275,14.724306830722544
2025-04-12 03:44:48.447819,bedroom,18.56,1,64.66,14.344806088728014,64.43782479800527
2025-04-12 03:45:18.447819,bedroom,19.9,1,65.46,19.626219126600112,62.19948075569474
2025-04-12 03:45:48.447819,bathroom,23.41,0,60.81,22.264727323566994,59.37476101309456
2025-04-12 03:46:18.447819,kitchen,26.48,1,66.14,25.464552328146585,76.18542531186745
2025-04-12 03:46:48.447819,kitchen,21.87,1,51.44,20.51705730881023,56.27380322414354
2025-04-12 03:47:18.447819,bathroom,21.31,0,34.37,21.267332795973086,36.52641537567255
2025-04-12 03:47:48.447819,living_room,23.92,0,47.0,22.707268246921615,45.57602074708025
2025-04-12 03:48:18.447819,bathroom,21.44,0,68.62,22.052142263152245,58.250845351208675
2025-04-12 03:48:48.447819,bedroom,22.76,1,31.61,20.82319392135401,30.008508434374146
2025-04-12 03:49:18.447819,bedroom,19.01,1,56.16,19.21507455549212,49.50746735586535
2025-04-12 03:49:48.447819,kitchen,22.47,0,41.15,23.573797668213917,44.569469613869146
2025-04-12 03:50:18.447819,bathroom,22.17,0,68.24,20.049033694212667,67.82302557791202
2025-04-12 03:50:48.447819,living_room,20.61,0,64.42,19.251256929491866,59.11014635273659
2025-04-12 03:51:18.447819,kitchen,23.87,0,57.8,23.0796392492412,57.07603034771101
2025-04-12 03:51:48.447819,bedroom,22.95,1,34.02,22.37106245204737,32.92685817195842
2025-04-12 03:52:18.447819,bathroom,25.52,1,41.08,22.353545058581062,38.275861672723934
2025-04-12 03:52:48.447819,kitchen,22.5,1,31.14,23.494706625474304,35.176656357702385
2025-04-12 03:53:18.447819,bathroom,22.77,0,30.46,21.772964522464015,27.207844386057058
2025-04-12 03:53:48.447819,living_room,21.02,1,31.97,20.350818628224747,28.060283577494687
2025-04-12 03:54:18.447819,kitchen,19.05,0,53.53,20.678665720433003,54.54798440451858
2025-04-12 03:54:48.447819,living_room,16.87,0,47.12,15.005140999015657,46.883431003383116
2025-04-12 03:55:18.447819,bedroom,24.54,0,43.07,24.376210641727546,56.67506256582669
2025-04-12 03:55:48.447819,kitchen,20.09,1,48.81,17.03108701459444,43.69402855838105
2025-04-12 03:56:18.447819,living_room,25.25,0,62.18,26.442197000492065,65.12640767523347
2025-04-12 03:56:48.447819,living_room,19.63,1,36.88,19.47593352170986,39.86342053398445
2025-04-12 03:57:18.447819,kitchen,26.36,1,66.21,26.540289783549834,40.29133816157327
2025-04-12 03:57:48.447819,kitchen,20.27,0,62.05,20.086056501530397,55.18752125534216
2025-04-12 03:58:18.447819,bedroom,18.71,0,46.2,19.81364887876375,49.559365294517384
2025-04-12 03:58:48.447819,kitchen,22.28,1,41.06,21.217586847018072,43.9060077214195
2025-04-12 03:59:18.447819,bathroom,23.97,0,35.34,24.840810999294455,42.028843172608596
2025-04-12 03:59:48.447819,bathroom,23.15,0,47.39,22.20378924392848,47.63566062296035
2025-04-12 04:00:18.447819,living_room,22.06,1,52.16,21.552675011428303,58.966239925929294
2025-04-12 04:00:48.447819,bedroom,23.79,0,61.97,23.65811654838805,70.09491333189531
2025-04-12 04:01:18.447819,kitchen,19.63,1,38.37,20.25440207986199,32.0685947470329
2025-04-12 04:01:48.447819,bathroom,20.88,1,59.76,21.446984494737514,62.597791862037774
2025-04-12 04:02:18.447819,bedroom,24.86,1,38.56,23.373703990334803,41.82971485923818
2025-04-12 04:02:48.447819,bathroom,20.57,0,65.01,19.886276556110552,70.95004651771872
2025-04-12 04:03:18.447819,bathroom,22.35,1,31.18,23.68565609297852,39.21700185244195
2025-04-12 04:03:48.447819,living_room,21.04,0,63.28,19.1326511508982,65.56313501814988
2025-04-12 04:04:18.447819,bedroom,24.11,1,48.08,21.173662952988565,61.79343068632946
2025-04-12 04:04:48.447819,kitchen,22.53,1,44.09,22.744166625836066,46.77430339454396
2025-04-12 04:05:18.447819,kitchen,20.25,0,34.0,19.07520109526784,32.0754782617412
2025-04-12 04:05:48.447819,bathroom,22.14,1,44.26,21.53594079199746,57.3740040063826
2025-04-12 04:06:18.447819,living_room,21.97,1,40.67,19.796023795441812,31.479295438932127
2025-04-12 04:06:48.447819,living_room,21.83,1,60.51,21.580017574486664,67.08770871931958
2025-04-12 04:07:18.447819,living_room,21.35,1,60.74,20.034629050396454,64.16364021996935
2025-04-12 04:07:48.447819,living_room,26.71,1,55.91,26.43834042498494,57.54933288343732
2025-04-12 04:08:18.447819,bathroom,20.66,0,36.61,20.811582553125923,59.58327433909621
2025-04-12 04:08:48.447819,kitchen,21.84,0,57.49,21.095535911818033,51.345111618459285
2025-04-12 04:09:18.447819,kitchen,19.66,1,32.02,19.808443905754125,25.203044937564943
